     X             Y        ID_Num  
355470.438855, 4982092.32009
355552.473855, 4982092.32009
355634.508855, 4982092.32009
355716.543855, 4982092.32009
355798.578855, 4982092.32009
355880.613855, 4982092.32009
355962.648855, 4982092.32009
356044.683855, 4982092.32009
355470.438855, 4982174.35509
355552.473855, 4982174.35509
355634.508855, 4982174.35509
355716.543855, 4982174.35509
355798.578855, 4982174.35509
355880.613855, 4982174.35509
355962.648855, 4982174.35509
356044.683855, 4982174.35509
356126.718855, 4982174.35509
356208.753855, 4982174.35509
356290.788855, 4982174.35509
356372.823855, 4982174.35509
356454.858855, 4982174.35509
356536.893855, 4982174.35509
356618.928855, 4982174.35509
356700.963855, 4982174.35509
356782.998855, 4982174.35509
355470.438855, 4982256.39009
355552.473855, 4982256.39009
355634.508855, 4982256.39009
355716.543855, 4982256.39009
355798.578855, 4982256.39009
355880.613855, 4982256.39009
355962.648855, 4982256.39009
356044.683855, 4982256.39009
356126.718855, 4982256.39009
356208.753855, 4982256.39009
356290.788855, 4982256.39009
356372.823855, 4982256.39009
356454.858855, 4982256.39009
356536.893855, 4982256.39009
356618.928855, 4982256.39009
356700.963855, 4982256.39009
356782.998855, 4982256.39009
355388.403855, 4982338.42509
355470.438855, 4982338.42509
355552.473855, 4982338.42509
355634.508855, 4982338.42509
355716.543855, 4982338.42509
355798.578855, 4982338.42509
355880.613855, 4982338.42509
355962.648855, 4982338.42509
356044.683855, 4982338.42509
356126.718855, 4982338.42509
356208.753855, 4982338.42509
356290.788855, 4982338.42509
356372.823855, 4982338.42509
356454.858855, 4982338.42509
356536.893855, 4982338.42509
356618.928855, 4982338.42509
356700.963855, 4982338.42509
356782.998855, 4982338.42509
355388.403855, 4982420.46009
355470.438855, 4982420.46009
355552.473855, 4982420.46009
355634.508855, 4982420.46009
355716.543855, 4982420.46009
355798.578855, 4982420.46009
355880.613855, 4982420.46009
355962.648855, 4982420.46009
356044.683855, 4982420.46009
356126.718855, 4982420.46009
356208.753855, 4982420.46009
356290.788855, 4982420.46009
356372.823855, 4982420.46009
356454.858855, 4982420.46009
356536.893855, 4982420.46009
356618.928855, 4982420.46009
356700.963855, 4982420.46009
355388.403855, 4982502.49509
355470.438855, 4982502.49509
355552.473855, 4982502.49509
355634.508855, 4982502.49509
355716.543855, 4982502.49509
355798.578855, 4982502.49509
355880.613855, 4982502.49509
355962.648855, 4982502.49509
356044.683855, 4982502.49509
356126.718855, 4982502.49509
356208.753855, 4982502.49509
356290.788855, 4982502.49509
356372.823855, 4982502.49509
356454.858855, 4982502.49509
356536.893855, 4982502.49509
356618.928855, 4982502.49509
356700.963855, 4982502.49509
355388.403855, 4982584.53009
355470.438855, 4982584.53009
355552.473855, 4982584.53009
355634.508855, 4982584.53009
355716.543855, 4982584.53009
355798.578855, 4982584.53009
355880.613855, 4982584.53009
355962.648855, 4982584.53009
356044.683855, 4982584.53009
356126.718855, 4982584.53009
356208.753855, 4982584.53009
356290.788855, 4982584.53009
356372.823855, 4982584.53009
356454.858855, 4982584.53009
356536.893855, 4982584.53009
356618.928855, 4982584.53009
356700.963855, 4982584.53009
355388.403855, 4982666.56509
355470.438855, 4982666.56509
355552.473855, 4982666.56509
355634.508855, 4982666.56509
355716.543855, 4982666.56509
355798.578855, 4982666.56509
355880.613855, 4982666.56509
355962.648855, 4982666.56509
356044.683855, 4982666.56509
356126.718855, 4982666.56509
356208.753855, 4982666.56509
356290.788855, 4982666.56509
356372.823855, 4982666.56509
356454.858855, 4982666.56509
356536.893855, 4982666.56509
356618.928855, 4982666.56509
355388.403855, 4982748.60009
355470.438855, 4982748.60009
355552.473855, 4982748.60009
355634.508855, 4982748.60009
355716.543855, 4982748.60009
355798.578855, 4982748.60009
355880.613855, 4982748.60009
355962.648855, 4982748.60009
356044.683855, 4982748.60009
356126.718855, 4982748.60009
356208.753855, 4982748.60009
356290.788855, 4982748.60009
356372.823855, 4982748.60009
356454.858855, 4982748.60009
356536.893855, 4982748.60009
356618.928855, 4982748.60009
355388.403855, 4982830.63509
355470.438855, 4982830.63509
355552.473855, 4982830.63509
355634.508855, 4982830.63509
355716.543855, 4982830.63509
355798.578855, 4982830.63509
355880.613855, 4982830.63509
355962.648855, 4982830.63509
356044.683855, 4982830.63509
356126.718855, 4982830.63509
356208.753855, 4982830.63509
356290.788855, 4982830.63509
356372.823855, 4982830.63509
356454.858855, 4982830.63509
356536.893855, 4982830.63509
356618.928855, 4982830.63509
355388.403855, 4982912.67009
355470.438855, 4982912.67009
355552.473855, 4982912.67009
355634.508855, 4982912.67009
355716.543855, 4982912.67009
355798.578855, 4982912.67009
355880.613855, 4982912.67009
355962.648855, 4982912.67009
356044.683855, 4982912.67009
356126.718855, 4982912.67009
356208.753855, 4982912.67009
356290.788855, 4982912.67009
356372.823855, 4982912.67009
356454.858855, 4982912.67009
356536.893855, 4982912.67009
355388.403855, 4982994.70509
355470.438855, 4982994.70509
355552.473855, 4982994.70509
355634.508855, 4982994.70509
355716.543855, 4982994.70509
355798.578855, 4982994.70509
355880.613855, 4982994.70509
355962.648855, 4982994.70509
356044.683855, 4982994.70509
356126.718855, 4982994.70509
356208.753855, 4982994.70509
356290.788855, 4982994.70509
356372.823855, 4982994.70509
356454.858855, 4982994.70509
356536.893855, 4982994.70509
355388.403855, 4983076.74009
355470.438855, 4983076.74009
355552.473855, 4983076.74009
355634.508855, 4983076.74009
355716.543855, 4983076.74009
355798.578855, 4983076.74009
355880.613855, 4983076.74009
355962.648855, 4983076.74009
356044.683855, 4983076.74009
356126.718855, 4983076.74009
