     X             Y        ID_Num  
277465.033637, 5091597.13145
277483.806637, 5091597.13145
277502.579637, 5091597.13145
277521.352637, 5091597.13145
277465.033637, 5091615.90445
277483.806637, 5091615.90445
277502.579637, 5091615.90445
277521.352637, 5091615.90445
277540.125637, 5091615.90445
277558.898637, 5091615.90445
277577.671637, 5091615.90445
277596.444637, 5091615.90445
277615.217637, 5091615.90445
277465.033637, 5091634.67745
277483.806637, 5091634.67745
277502.579637, 5091634.67745
277521.352637, 5091634.67745
277540.125637, 5091634.67745
277558.898637, 5091634.67745
277577.671637, 5091634.67745
277596.444637, 5091634.67745
277615.217637, 5091634.67745
277633.990637, 5091634.67745
277652.763637, 5091634.67745
277671.536637, 5091634.67745
277690.309637, 5091634.67745
277709.082637, 5091634.67745
277465.033637, 5091653.45045
277483.806637, 5091653.45045
277502.579637, 5091653.45045
277521.352637, 5091653.45045
277540.125637, 5091653.45045
277558.898637, 5091653.45045
277577.671637, 5091653.45045
277596.444637, 5091653.45045
277615.217637, 5091653.45045
277633.990637, 5091653.45045
277652.763637, 5091653.45045
277671.536637, 5091653.45045
277690.309637, 5091653.45045
277709.082637, 5091653.45045
277483.806637, 5091672.22345
277502.579637, 5091672.22345
277521.352637, 5091672.22345
277540.125637, 5091672.22345
277558.898637, 5091672.22345
277577.671637, 5091672.22345
277596.444637, 5091672.22345
277615.217637, 5091672.22345
277633.990637, 5091672.22345
277652.763637, 5091672.22345
277671.536637, 5091672.22345
277690.309637, 5091672.22345
277709.082637, 5091672.22345
277727.855637, 5091672.22345
277483.806637, 5091690.99645
277502.579637, 5091690.99645
277521.352637, 5091690.99645
277540.125637, 5091690.99645
277558.898637, 5091690.99645
277577.671637, 5091690.99645
277596.444637, 5091690.99645
277615.217637, 5091690.99645
277633.990637, 5091690.99645
277652.763637, 5091690.99645
277671.536637, 5091690.99645
277690.309637, 5091690.99645
277709.082637, 5091690.99645
277727.855637, 5091690.99645
277483.806637, 5091709.76945
277502.579637, 5091709.76945
277521.352637, 5091709.76945
277540.125637, 5091709.76945
277558.898637, 5091709.76945
277577.671637, 5091709.76945
277596.444637, 5091709.76945
277615.217637, 5091709.76945
277633.990637, 5091709.76945
277652.763637, 5091709.76945
277671.536637, 5091709.76945
277690.309637, 5091709.76945
277709.082637, 5091709.76945
277727.855637, 5091709.76945
277746.628637, 5091709.76945
277483.806637, 5091728.54245
277502.579637, 5091728.54245
277521.352637, 5091728.54245
277540.125637, 5091728.54245
277558.898637, 5091728.54245
277577.671637, 5091728.54245
277596.444637, 5091728.54245
277615.217637, 5091728.54245
277633.990637, 5091728.54245
277652.763637, 5091728.54245
277671.536637, 5091728.54245
277690.309637, 5091728.54245
277709.082637, 5091728.54245
277727.855637, 5091728.54245
277746.628637, 5091728.54245
277765.401637, 5091728.54245
277502.579637, 5091747.31545
277521.352637, 5091747.31545
277540.125637, 5091747.31545
277558.898637, 5091747.31545
277577.671637, 5091747.31545
277596.444637, 5091747.31545
277615.217637, 5091747.31545
277633.990637, 5091747.31545
277652.763637, 5091747.31545
277671.536637, 5091747.31545
277690.309637, 5091747.31545
277709.082637, 5091747.31545
277727.855637, 5091747.31545
277746.628637, 5091747.31545
277765.401637, 5091747.31545
277502.579637, 5091766.08845
277521.352637, 5091766.08845
277540.125637, 5091766.08845
277558.898637, 5091766.08845
277577.671637, 5091766.08845
277596.444637, 5091766.08845
277615.217637, 5091766.08845
277633.990637, 5091766.08845
277652.763637, 5091766.08845
277671.536637, 5091766.08845
277690.309637, 5091766.08845
277709.082637, 5091766.08845
277727.855637, 5091766.08845
277746.628637, 5091766.08845
277765.401637, 5091766.08845
277784.174637, 5091766.08845
277502.579637, 5091784.86145
277521.352637, 5091784.86145
277540.125637, 5091784.86145
277558.898637, 5091784.86145
277577.671637, 5091784.86145
277596.444637, 5091784.86145
277615.217637, 5091784.86145
277633.990637, 5091784.86145
277652.763637, 5091784.86145
277671.536637, 5091784.86145
277690.309637, 5091784.86145
277709.082637, 5091784.86145
277727.855637, 5091784.86145
277746.628637, 5091784.86145
277765.401637, 5091784.86145
277784.174637, 5091784.86145
277502.579637, 5091803.63445
277521.352637, 5091803.63445
277540.125637, 5091803.63445
277558.898637, 5091803.63445
277577.671637, 5091803.63445
277596.444637, 5091803.63445
277615.217637, 5091803.63445
277633.990637, 5091803.63445
277652.763637, 5091803.63445
277671.536637, 5091803.63445
277690.309637, 5091803.63445
277709.082637, 5091803.63445
277727.855637, 5091803.63445
277746.628637, 5091803.63445
277765.401637, 5091803.63445
277784.174637, 5091803.63445
277802.947637, 5091803.63445
277521.352637, 5091822.40745
277540.125637, 5091822.40745
277558.898637, 5091822.40745
277577.671637, 5091822.40745
277596.444637, 5091822.40745
277615.217637, 5091822.40745
277633.990637, 5091822.40745
277652.763637, 5091822.40745
277671.536637, 5091822.40745
277690.309637, 5091822.40745
277709.082637, 5091822.40745
277727.855637, 5091822.40745
277746.628637, 5091822.40745
277765.401637, 5091822.40745
277784.174637, 5091822.40745
277802.947637, 5091822.40745
277521.352637, 5091841.18045
277540.125637, 5091841.18045
277558.898637, 5091841.18045
277577.671637, 5091841.18045
277596.444637, 5091841.18045
277615.217637, 5091841.18045
277633.990637, 5091841.18045
277652.763637, 5091841.18045
277671.536637, 5091841.18045
277690.309637, 5091841.18045
277709.082637, 5091841.18045
277727.855637, 5091841.18045
277746.628637, 5091841.18045
277765.401637, 5091841.18045
277784.174637, 5091841.18045
277802.947637, 5091841.18045
277821.720637, 5091841.18045
277521.352637, 5091859.95345
277540.125637, 5091859.95345
277558.898637, 5091859.95345
277577.671637, 5091859.95345
277596.444637, 5091859.95345
277615.217637, 5091859.95345
277633.990637, 5091859.95345
277652.763637, 5091859.95345
277671.536637, 5091859.95345
277690.309637, 5091859.95345
277709.082637, 5091859.95345
277727.855637, 5091859.95345
277746.628637, 5091859.95345
277765.401637, 5091859.95345
277784.174637, 5091859.95345
277802.947637, 5091859.95345
277821.720637, 5091859.95345
277521.352637, 5091878.72645
277540.125637, 5091878.72645
277558.898637, 5091878.72645
277577.671637, 5091878.72645
277596.444637, 5091878.72645
277615.217637, 5091878.72645
277633.990637, 5091878.72645
277652.763637, 5091878.72645
277671.536637, 5091878.72645
277690.309637, 5091878.72645
277709.082637, 5091878.72645
277727.855637, 5091878.72645
277746.628637, 5091878.72645
277765.401637, 5091878.72645
277784.174637, 5091878.72645
277802.947637, 5091878.72645
277821.720637, 5091878.72645
277840.493637, 5091878.72645
277521.352637, 5091897.49945
277540.125637, 5091897.49945
277558.898637, 5091897.49945
277577.671637, 5091897.49945
277596.444637, 5091897.49945
277615.217637, 5091897.49945
277633.990637, 5091897.49945
277652.763637, 5091897.49945
277671.536637, 5091897.49945
277690.309637, 5091897.49945
277709.082637, 5091897.49945
277727.855637, 5091897.49945
277746.628637, 5091897.49945
277765.401637, 5091897.49945
277784.174637, 5091897.49945
277802.947637, 5091897.49945
277821.720637, 5091897.49945
277840.493637, 5091897.49945
277521.352637, 5091916.27245
277540.125637, 5091916.27245
277558.898637, 5091916.27245
277577.671637, 5091916.27245
277596.444637, 5091916.27245
277615.217637, 5091916.27245
277633.990637, 5091916.27245
277652.763637, 5091916.27245
277671.536637, 5091916.27245
277690.309637, 5091916.27245
277709.082637, 5091916.27245
277727.855637, 5091916.27245
277746.628637, 5091916.27245
277765.401637, 5091916.27245
277784.174637, 5091916.27245
277802.947637, 5091916.27245
277821.720637, 5091916.27245
277840.493637, 5091916.27245
277859.266637, 5091916.27245
277502.579637, 5091935.04545
277521.352637, 5091935.04545
277540.125637, 5091935.04545
277558.898637, 5091935.04545
277577.671637, 5091935.04545
277596.444637, 5091935.04545
277615.217637, 5091935.04545
277633.990637, 5091935.04545
277652.763637, 5091935.04545
277671.536637, 5091935.04545
277690.309637, 5091935.04545
277709.082637, 5091935.04545
277727.855637, 5091935.04545
277746.628637, 5091935.04545
277765.401637, 5091935.04545
277784.174637, 5091935.04545
277802.947637, 5091935.04545
277821.720637, 5091935.04545
277840.493637, 5091935.04545
277859.266637, 5091935.04545
277878.039637, 5091935.04545
277502.579637, 5091953.81845
277521.352637, 5091953.81845
277540.125637, 5091953.81845
277558.898637, 5091953.81845
277577.671637, 5091953.81845
277596.444637, 5091953.81845
277615.217637, 5091953.81845
277633.990637, 5091953.81845
277652.763637, 5091953.81845
277671.536637, 5091953.81845
277690.309637, 5091953.81845
277709.082637, 5091953.81845
277727.855637, 5091953.81845
277746.628637, 5091953.81845
277765.401637, 5091953.81845
277784.174637, 5091953.81845
277802.947637, 5091953.81845
277821.720637, 5091953.81845
277840.493637, 5091953.81845
277859.266637, 5091953.81845
277878.039637, 5091953.81845
277502.579637, 5091972.59145
277521.352637, 5091972.59145
277540.125637, 5091972.59145
277558.898637, 5091972.59145
277577.671637, 5091972.59145
277596.444637, 5091972.59145
277615.217637, 5091972.59145
277633.990637, 5091972.59145
277652.763637, 5091972.59145
277671.536637, 5091972.59145
277690.309637, 5091972.59145
277709.082637, 5091972.59145
277727.855637, 5091972.59145
277746.628637, 5091972.59145
277765.401637, 5091972.59145
